"ORDER_LINE_ID","ORDER__ORDER_ID","PRODUCT__PRODUCT_ID","CUSTOMER__CUSTOMER_ID","ORDER_UNIT_PRICE","ORDER_UNIT_QUANTITY","WDF__CLIENT_ID","ORDER_UNIT_DISCOUNT","ORDER_UNIT_COST","DATE","ORDER_DATE","CUSTOMER_AGE"
"y78PqXsPtpFdlu6uPLa86GnP3vDYGQff","4160","39","22","234.99","9.00","merchant__bigboxretailer","0.00","49.99","2021-01-10 15:49:00.000","2021-01-10 15:49:00.000","7M+"
"nVIpVTCyr4VYpN2ivcQ5C81uKiWAM4SF","5737","85","213","156.99","1.00","merchant__clothing","0.00","89.99","2021-09-08 09:57:00.000","2021-09-08 09:57:00.000","7M+"
"6KRR90SRcpot0kAz4dirTvdhUmefHRjZ","899","71","105","219.99","4.00","merchant__clothing","0.00","22.73","2020-08-25 11:51:00.000","2020-08-25 11:51:00.000","7M+"
"d1ICduFzy7qRPZDFBepQNawJLkjgny7r","5107","86","168","152.99","1.00","merchant__clothing","0.00","31.99","2022-03-24 10:38:00.000","2022-03-24 10:38:00.000","7M+"
"WdWD3O5suUKgEjDSXtg2JOgP0MIbMeub","1324","12","89","243.99","10.00","merchant__clothing","0.00","123.99","2022-02-25 17:11:00.000","2022-02-25 17:11:00.000","1-3M"
"POYR2sFcj6drCsyQTp6w0f7KqFf09tDf","1154","50","115","760.99","7.00","merchant__bigboxretailer","0.00","537.99","2022-10-16 12:19:00.000","2022-10-16 12:19:00.000","1-3M"
"GkpFkvJ2nuK8snVETKJmqxQwgb4TlLuT","5362","53","185","315.99","1.00","merchant__bigboxretailer","0.00","137.99","2022-09-21 00:17:00.000","2022-09-21 00:17:00.000","7M+"
"PnVRbfc1RgDjsi4ogCgtAs8rua0T1P7e","1694","86","36","125.99","3.00","merchant__clothing","0.00","28.52","2020-01-15 22:20:00.000","2020-01-15 22:20:00.000","7M+"
"6jouBQ32KHMhE5bO5rsan22t5Xm68TaJ","4503","75","76","491.99","8.00","merchant__clothing","0.00","443.99","2022-05-01 20:44:00.000","2022-05-01 20:44:00.000","1-3M"
"vu4t4dmsZRytz1ywcuTwdl1cWAFgQjug","7179","76","361","570.99","4.00","merchant__clothing","0.00","485.99","2022-02-19 22:17:00.000","2022-02-19 22:17:00.000","4-6M"
"IaH5MOIoFoxktGUV6nqifu63T1wzoGMf","4781","72","13","537.99","5.00","merchant__clothing","0.00","456.99","2022-10-11 13:38:00.000","2022-10-11 13:38:00.000","1-3M"
"UBMWJoySYLoGJKdJj2rZE9K2dLsX7S9y","968","81","34","438.99","5.00","merchant__clothing","43.90","315.99","2022-03-14 13:20:00.000","2022-03-14 13:20:00.000","1-3M"
"h30sWrh3bOueHkGLEuIDTS4pDqXD448L","286","52","124","653.99","5.00","merchant__clothing","0.00","489.99","2022-04-14 19:03:00.000","2022-04-14 19:03:00.000","4-6M"
"qrzYLefeC4UkLMP3fsjbdnEFL1mlpLAu","792","28","65","37.99","3.00","merchant__clothing","0.00","20.99","2022-08-16 07:51:00.000","2022-08-16 07:51:00.000","1-3M"
"aRgzWWhUJ9a1qKUh6HAiMI53lwm1E4k9","5359","45","185","560.99","3.00","merchant__clothing","0.00","365.99","2022-03-13 18:34:00.000","2022-03-13 18:34:00.000","7M+"
"pJKXB5pnhkWc5DSUcM86qAePh4oSzxKA","5543","10","199","63.99","2.00","merchant__clothing","0.00","34.99","2021-05-05 13:49:00.000","2021-05-05 13:49:00.000","7M+"
"YtPUWAlWnmmKSBmE6VR0kOkbvkgB1pym","1500","91","101","181.99","8.00","merchant__clothing","0.00","27.99","2021-02-24 08:49:00.000","2021-02-24 08:49:00.000","7M+"
"YzjxCOsqED4gfN2qimUP0qF2VuoUJyzj","7532","68","424","261.99","1.00","merchant__bigboxretailer","0.00","119.99","2022-06-28 14:44:00.000","2022-06-28 14:44:00.000","1-3M"
"TQ2sds5klu75DPoLuZR85lUnKaug20eR","610","79","131","425.99","2.00","merchant__clothing","42.60","372.99","2021-10-21 09:50:00.000","2021-10-21 09:50:00.000","7M+"
"PtoDKRR2bG7z4mQm39ebJiGGqcy5zO8k","4477","5","63","167.99","2.00","merchant__bigboxretailer","0.00","85.99","2021-11-17 19:02:00.000","2021-11-17 19:02:00.000","7M+"
"DUOgsIkMwhLciYfeDXe7Wc8NEiyD7qjB","5169","67","172","611.99","4.00","merchant__clothing","0.00","475.99","2022-05-06 10:54:00.000","2022-05-06 10:54:00.000","7M+"
"cDMObaBkC1ufhN1jmf1UDA5FHjykKaFD","1425","82","75","705.99","10.00","merchant__clothing","0.00","514.99","2020-11-03 23:22:00.000","2020-11-03 23:22:00.000","7M+"
"zmnDb7PavKVl1JvxBxqpTh0BIPEQeJf7","3467","47","110","590.99","10.00","merchant__clothing","0.00","375.99","2021-06-21 19:11:00.000","2021-06-21 19:11:00.000","7M+"
"pbFrTa5dorLLBHGLFBNOBXF527FOGduI","7419","23","399","149.99","3.00","merchant__bigboxretailer","0.00","76.99","2022-06-04 21:39:00.000","2022-06-04 21:39:00.000","4-6M"
"yC9DhqQE7Xa46rkRT0Ba4Vre8po77oWD","6155","22","249","171.99","2.00","merchant__clothing","0.00","87.99","2022-04-30 20:40:00.000","2022-04-30 20:40:00.000","7M+"
"HZgO75NlocyKTAKgrcC5lBFTWApW9vAI","6263","46","259","207.99","3.00","merchant__clothing","0.00","157.99","2021-07-18 10:34:00.000","2021-07-18 10:34:00.000","4-6M"
"vZ4z98MM1gRSjJSal44SodyOLt9srBLO","5783","70","217","389.99","1.00","merchant__clothing","0.00","317.99","2021-03-12 13:05:00.000","2021-03-12 13:05:00.000","4-6M"
"h8AYQd00hjC0YGQD8q8TLLjyffYhHVmZ","961","69","126","114.99","6.00","merchant__clothing","0.00","100.96","2019-10-12 10:41:00.000","2019-10-12 10:41:00.000","7M+"
"0HnwV2wXqw9whcqBAzgLjyYlE3iSy6p8","4403","93","81","91.99","7.00","merchant__clothing","0.00","39.08","2018-10-29 17:35:00.000","2018-10-29 17:35:00.000","7M+"
"h6rSDaXjONtIW4o8tco9SeuSCP7Ecflw","5306","61","182","414.99","9.00","merchant__clothing","0.00","229.99","2021-02-19 21:27:00.000","2021-02-19 21:27:00.000","7M+"
"oDijzvBRhBuieu55N99DaEhbrBEws5EQ","7124","71","353","266.99","8.00","merchant__bigboxretailer","0.00","25.99","2022-10-02 09:34:00.000","2022-10-02 09:34:00.000","7M+"
"S4N4jM7swMvvTG0CX6asb46corMwB0SA","3834","24","27","364.99","1.00","merchant__clothing","0.00","184.99","2022-05-24 14:03:00.000","2022-05-24 14:03:00.000","1-3M"
"9XIvENzUcEtNFVB72yCjBcdMyxPjaQyU","470","35","102","83.99","9.00","merchant__bigboxretailer","0.00","43.99","2022-10-21 10:18:00.000","2022-10-21 10:18:00.000","1-3M"
"fb2FMI629XDx4F1GzPuXo7NjcVTvRisM","5604","61","203","455.99","8.00","merchant__clothing","0.00","240.99","2021-12-02 18:41:00.000","2021-12-02 18:41:00.000","7M+"
"EOdHT07fCkfqF8yK4XGvDALTDu48iDt8","759","30","36","98.99","10.00","merchant__clothing","9.90","51.99","2022-07-01 18:48:00.000","2022-07-01 18:48:00.000","1-3M"
"3gVK0U3PnR2ipyrtrDtuJPHaX2SZ01FO","3710","58","98","257.99","10.00","merchant__clothing","0.00","214.99","2022-02-06 18:28:00.000","2022-02-06 18:28:00.000","1-3M"
"wkbTjB3o6SWr9QSvLVjQpBDYgzFBSH98","5803","21","218","122.99","2.00","merchant__clothing","0.00","63.99","2022-02-24 12:51:00.000","2022-02-24 12:51:00.000","7M+"
"UytidF7xCfFnVnMEtQeYnWV8tC7xltV9","1699","85","36","141.99","9.00","merchant__clothing","0.00","84.61","2020-04-24 00:26:00.000","2020-04-24 00:26:00.000","7M+"
"uRUdJQUkGkjEuzMNnpjUN69YTrxOf2Ep","4136","22","51","171.99","10.00","merchant__clothing","0.00","87.99","2022-04-04 19:11:00.000","2022-04-04 19:11:00.000","1-3M"
"ZB8GU7a8JBBrcCLQsUVNJi1atftx3wHf","6959","47","331","649.99","4.00","merchant__clothing","0.00","394.99","2022-10-05 19:26:00.000","2022-10-05 19:26:00.000","7M+"
"Wc50CX3ZBBwCQTBKfeFOTaqe0Bja0cQb","6940","83","329","502.99","8.00","merchant__bigboxretailer","0.00","434.99","2021-12-09 08:19:00.000","2021-12-09 08:19:00.000","4-6M"
"dvGy27LPIgchFHv3ulyG2eQNRC8I2Zgy","4731","16","86","304.99","10.00","merchant__clothing","0.00","154.99","2022-01-22 18:03:00.000","2022-01-22 18:03:00.000","1-3M"
"DdG229vulCTKJ1abnx9FDLqPTfb9cKuM","5365","85","186","156.99","2.00","merchant__clothing","0.00","89.99","2021-01-01 10:01:00.000","2021-01-01 10:01:00.000","4-6M"
"xrHHqn72wpMSgHorsfkoYr377rNHD4oz","4788","26","106","279.99","8.00","merchant__bigboxretailer","0.00","142.99","2022-02-06 14:48:00.000","2022-02-06 14:48:00.000","7M+"
"PpgHKh2NVSdQNuGXUEGaYtDVXzTLViIN","7322","58","382","257.99","3.00","merchant__clothing","0.00","214.99","2022-05-29 10:08:00.000","2022-05-29 10:08:00.000","4-6M"
"6X50NC5bvyPLuAyOQ72UgghcqCdNaih6","4042","86","26","152.99","4.00","merchant__bigboxretailer","0.00","31.99","2021-12-04 14:11:00.000","2021-12-04 14:11:00.000","7M+"
"fV1Q3LKfXrd5l6pCnGzpHOsCHZKB0vDM","4607","36","28","76.99","8.00","merchant__clothing","0.00","40.99","2022-10-09 20:36:00.000","2022-10-09 20:36:00.000","1-3M"
"61RKwbFBQYx2AkdXMaJMHDPXOdwJ0kX4","4545","42","121","198.99","4.00","merchant__bigboxretailer","0.00","46.99","2022-05-20 14:58:00.000","2022-05-20 14:58:00.000","4-6M"
"R9jMMYlOYr7mKO0xG6a7H5ny4WVmduUv","7706","86","494","152.99","4.00","merchant__clothing","0.00","31.99","2022-10-12 18:00:00.000","2022-10-12 18:00:00.000","1-3M"
"42v76oHG0VPmHrBtybE8FblFIR2FI1Q9","5234","24","177","331.99","3.00","merchant__clothing","0.00","175.99","2021-04-03 22:20:00.000","2021-04-03 22:20:00.000","7M+"
"jx5YRXdqAAbbMmIminOfau2BU5keknUm","615","14","110","242.99","7.00","merchant__bigboxretailer","0.00","123.99","2022-04-07 19:58:00.000","2022-04-07 19:58:00.000","4-6M"
"elnrtRnXjZ2VHjiiqK62UgIKUUJ1PUaC","5809","77","219","323.99","9.00","merchant__bigboxretailer","0.00","166.99","2021-04-14 11:10:00.000","2021-04-14 11:10:00.000","4-6M"
"uySi0861SHSzwYBwajh3I18EXXng5067","4811","76","43","470.99","5.00","merchant__clothing","0.00","440.27","2019-10-20 20:01:00.000","2019-10-20 20:01:00.000","7M+"
"T351EzeGCk9IuQNIAyfY1HfVpAu6sUpo","4845","76","91","570.99","2.00","merchant__clothing","0.00","485.99","2022-04-11 08:12:00.000","2022-04-11 08:12:00.000","1-3M"
"eeIzicJYWHQOVq7w6bHNo3oc739bzBle","869","2","126","85.99","9.00","merchant__bigboxretailer","0.00","44.99","2022-06-26 20:05:00.000","2022-06-26 20:05:00.000","1-3M"
"cFtXGMcuKFssWCFboi4GPelpEYERJ3Jv","69","33","56","122.99","9.00","merchant__clothing","0.00","63.99","2022-02-19 20:48:00.000","2022-02-19 20:48:00.000","1-3M"
"PaZyACD1CKVZb8eM6Xgcm6gQDNtk7wja","1026","16","94","304.99","10.00","merchant__clothing","0.00","154.99","2022-10-16 20:27:00.000","2022-10-16 20:27:00.000","1-3M"
"yajXqKQvyxK84Rr7TkdbpJqiQP3si1vU","7143","22","356","155.99","7.00","merchant__clothing","0.00","83.99","2021-10-04 22:40:00.000","2021-10-04 22:40:00.000","1-3M"
"noo5RxbEir8vXZdRgXLJRv4qve7v4mDC","837","58","5","257.99","10.00","merchant__clothing","0.00","214.99","2022-09-08 23:24:00.000","2022-09-08 23:24:00.000","1-3M"
"69sRTTudfTl6SxJVbfN2mZAKyT3pZrif","5449","71","191","266.99","7.00","merchant__bigboxretailer","0.00","25.99","2022-08-30 21:54:00.000","2022-08-30 21:54:00.000","7M+"
"rWOt3T6uH6xYgoPIHkNMn1DMCuDIXDX8","5666","25","208","180.99","3.00","merchant__clothing","0.00","100.99","2020-10-04 14:47:00.000","2020-10-04 14:47:00.000","1-3M"
"wD06GuERZJIXsXGqvchBAthDTV1CdIeZ","6945","61","330","455.99","5.00","merchant__clothing","0.00","240.99","2021-11-23 08:57:00.000","2021-11-23 08:57:00.000","4-6M"
"Q0zWX6ASsVTakwBVlYEceXVnzFW1sZ0f","7220","77","366","356.99","6.00","merchant__bigboxretailer","0.00","175.99","2022-06-28 19:25:00.000","2022-06-28 19:25:00.000","7M+"
"vOasEAzXhsPLwvCbxf0fhJmOhN2EKuC4","3624","64","46","150.99","3.00","merchant__clothing","0.00","102.39","2020-06-17 22:45:00.000","2020-06-17 22:45:00.000","7M+"
"KvGYmuaAxrjw1qa28fEHvakjJ7xjRZiG","7272","79","374","467.99","11.00","merchant__clothing","0.00","390.99","2022-08-26 16:08:00.000","2022-08-26 16:08:00.000","7M+"
"cE2pqRe7Ld8nDM9wY0WUfR3zqkLu60CO","106","29","131","62.99","3.00","merchant__bigboxretailer","0.00","32.99","2022-07-22 11:57:00.000","2022-07-22 11:57:00.000","1-3M"
"NWMXWR6lmrT6w5GqTJowEMg1kk4tdpMm","5539","26","198","279.99","6.00","merchant__clothing","0.00","142.99","2022-08-31 12:42:00.000","2022-08-31 12:42:00.000","7M+"
"ge8Hq8MqHq7J4HUE93IcseTSuP4uhOzj","6261","43","259","285.99","5.00","merchant__clothing","0.00","240.99","2021-05-14 22:03:00.000","2021-05-14 22:03:00.000","1-3M"
"og9Nqr1VnP9It3afhS8YSqwxqLBzOmcX","4621","71","112","219.99","7.00","merchant__clothing","0.00","22.73","2020-03-06 13:48:00.000","2020-03-06 13:48:00.000","7M+"
"MFqH8A5UHc5YwtmMvY0csQV4TAZH7Onf","7200","69","363","139.99","6.00","merchant__clothing","0.00","111.99","2022-10-02 21:47:00.000","2022-10-02 21:47:00.000","7M+"
"TdtRH6khM3PhWlj2MVLnWTMlBff9XAID","6910","92","325","430.99","1.00","merchant__bigboxretailer","0.00","231.99","2022-09-01 19:18:00.000","2022-09-01 19:18:00.000","7M+"
"ka9M2NMxyUha9pQRr4BiVuYl6jcJGFw1","387","12","59","243.99","4.00","merchant__clothing","0.00","123.99","2021-11-18 21:06:00.000","2021-11-18 21:06:00.000","4-6M"
"dpn5VWi5obEo3kvD81IqEgO5AjTHpyU0","6018","85","238","156.99","1.00","merchant__clothing","0.00","89.99","2020-12-09 19:51:00.000","2020-12-09 19:51:00.000","1-3M"
"oor7JweJE9GrbWMpvDhG9tgPWic7EkIn","7498","7","417","726.99","4.00","merchant__clothing","0.00","365.99","2022-03-16 13:45:00.000","2022-03-16 13:45:00.000","1-3M"
"314bsUaGYsZ1PdkjL46D56SP22RYNEoJ","5915","8","228","273.99","1.00","merchant__bigboxretailer","0.00","139.99","2022-03-24 13:46:00.000","2022-03-24 13:46:00.000","7M+"
"fjqItupgEh2SHI8CAtFewDcRvpIXOxKO","1299","35","76","83.99","4.00","merchant__bigboxretailer","0.00","43.99","2022-07-24 10:00:00.000","2022-07-24 10:00:00.000","1-3M"
"QPZ5jb8H7iKZMoHRIpsjc6AKbpZWT9TH","7099","74","350","475.99","3.00","merchant__bigboxretailer","0.00","398.99","2021-09-09 14:08:00.000","2021-09-09 14:08:00.000","1-3M"
"39e08C7RGtZ3FAR5UP6kscXtOTgxnWsR","6160","40","250","526.99","4.00","merchant__clothing","0.00","454.99","2021-05-23 09:53:00.000","2021-05-23 09:53:00.000","4-6M"
"mAHspjfkcU7C7QZKkjNH0Z29PD1amJBy","39","3","44","44.99","2.00","merchant__bigboxretailer","0.00","23.99","2022-02-01 11:57:00.000","2022-02-01 11:57:00.000","1-3M"
"2Pl9WCX5bTNlusv7YajeZvqm1EpMDdax","182","29","12","62.99","8.00","merchant__bigboxretailer","0.00","32.99","2022-03-28 17:18:00.000","2022-03-28 17:18:00.000","1-3M"
"2Pcuqspd7wa5kdDZh6HlCfz8wLyo8fTp","6602","36","292","76.99","7.00","merchant__clothing","0.00","40.99","2022-03-20 13:36:00.000","2022-03-20 13:36:00.000","7M+"
"jMFMQTVBRQjZRIN5Aun8fultfzXLbkme","767","85","126","156.99","6.00","merchant__clothing","0.00","89.99","2021-01-07 21:45:00.000","2021-01-07 21:45:00.000","7M+"
"0ARBO6ifqjYpcCa4ponw4g0GOrp4T0Mq","6858","86","319","152.99","7.00","merchant__bigboxretailer","0.00","31.99","2022-08-20 16:03:00.000","2022-08-20 16:03:00.000","7M+"
"gsxFBxgKXe4oPudmQ2dO3yC6jDoJI5NR","7710","44","498","356.99","5.00","merchant__bigboxretailer","0.00","105.99","2022-10-07 21:49:00.000","2022-10-07 21:49:00.000","1-3M"
"rkKUPkL8EfasJ4n1eSkDiV0vqDgZ2Zli","7596","5","442","167.99","8.00","merchant__bigboxretailer","0.00","85.99","2022-06-16 12:43:00.000","2022-06-16 12:43:00.000","1-3M"
"owJCpYtRy3IzxFKC71bgTVArwlIgrCYJ","4161","41","84","279.99","9.00","merchant__bigboxretailer","0.00","206.99","2022-08-26 18:00:00.000","2022-08-26 18:00:00.000","1-3M"
"fLiGmxPQVP31pzYhFSHCQAcxswVKWouj","6403","45","273","509.99","3.00","merchant__clothing","0.00","348.99","2021-06-04 05:23:00.000","2021-06-04 05:23:00.000","1-3M"
"KPpKyWzH9Jok0ZQrOzpQN0zIHXTb612R","1711","78","131","18.99","8.00","merchant__bigboxretailer","0.00","3.99","2021-07-07 22:33:00.000","2021-07-07 22:33:00.000","7M+"
"jU9HI4svDFsmznjaFeHkC2LoyoU9yvpq","410","4","110","353.99","10.00","merchant__clothing","0.00","179.99","2022-07-29 21:30:00.000","2022-07-29 21:30:00.000","1-3M"
"lEAcNUl5IQk6DZgKp2h4bYDz211905PB","3686","27","82","267.99","2.00","merchant__bigboxretailer","0.00","136.99","2022-07-09 15:16:00.000","2022-07-09 15:16:00.000","1-3M"
"L0lS4YjMOp0qOcNnyvFKiLsO6UU7HJ3o","5765","16","215","304.99","1.00","merchant__clothing","0.00","154.99","2022-03-17 21:40:00.000","2022-03-17 21:40:00.000","7M+"
"ExBpzy05nMP4DJfCTXJQQR4RObWAN8qd","3984","40","63","526.99","7.00","merchant__clothing","0.00","454.99","2021-10-16 21:35:00.000","2021-10-16 21:35:00.000","7M+"
"NjasvX5MGLyhmnl2fEpq7msl95eggZQs","7660","21","467","122.99","9.00","merchant__clothing","0.00","63.99","2022-08-19 18:46:00.000","2022-08-19 18:46:00.000","1-3M"
"55v0jV8Gm4LPzDaeUbcpIZTzMb1bN9Wh","4023","8","46","273.99","5.00","merchant__bigboxretailer","0.00","139.99","2022-08-06 21:21:00.000","2022-08-06 21:21:00.000","1-3M"
"ZMc8UpbK0OGTjmpKvHoKqJFDjuJVgolY","6405","20","273","28.99","3.00","merchant__bigboxretailer","0.00","16.99","2021-11-02 12:51:00.000","2021-11-02 12:51:00.000","7M+"
"QwvkYtOrn63FzliQOLcfQgR1gCRiediG","1656","49","113","321.99","2.00","merchant__clothing","0.00","202.99","2021-06-05 17:05:00.000","2021-06-05 17:05:00.000","7M+"
"sAK9JR7kOzwYs3iaPptHNu50ncLFHd4E","771","93","101","111.99","7.00","merchant__clothing","0.00","43.99","2022-09-20 17:16:00.000","2022-09-20 17:16:00.000","1-3M"
"jiKnScxZMnrhT2KLe6skoSESLoAHxLt8","6139","8","248","273.99","1.00","merchant__bigboxretailer","0.00","139.99","2021-11-13 13:26:00.000","2021-11-13 13:26:00.000","7M+"
"XmhGw6lgPFuseU621f6kkYvJaHoWFp3V","1551","25","27","219.99","1.00","merchant__clothing","0.00","111.99","2021-12-03 13:06:00.000","2021-12-03 13:06:00.000","4-6M"
"GxPpqXCyg8v93bBgnTQxSDacPvbRvBWB","681","55","110","190.99","1.00","merchant__clothing","0.00","166.99","2021-03-06 15:04:00.000","2021-03-06 15:04:00.000","7M+"
"DojRtYk5Fn0A9jC0IKWFiE3pfvrcydJM","7462","87","408","184.99","4.00","merchant__clothing","0.00","143.99","2022-04-27 16:22:00.000","2022-04-27 16:22:00.000","1-3M"
"G6njzle4hTKPNh8YsE75suEh0XYywwTn","7604","67","444","611.99","4.00","merchant__clothing","0.00","475.99","2022-08-17 13:19:00.000","2022-08-17 13:19:00.000","1-3M"
"6Ol3KEJh8ZL2PWravEtCKW5VgWMuRZZw","3646","58","75","233.99","9.00","merchant__clothing","0.00","204.99","2021-08-20 16:59:00.000","2021-08-20 16:59:00.000","7M+"
"V4kVdAjXlo1ZazzxfK1qw9r98N5gyxty","5141","46","171","187.99","1.00","merchant__clothing","0.00","149.84","2020-06-17 18:41:00.000","2020-06-17 18:41:00.000","1-3M"
"ohkVfzbBAlWEurO19SPv3RV3ndJLU7ax","3866","32","36","56.99","6.00","merchant__bigboxretailer","0.00","29.99","2022-07-17 13:39:00.000","2022-07-17 13:39:00.000","1-3M"
"PBpiSUnCAJPppF9aH9rTiNqWJ8OfscYi","6974","37","333","726.99","5.00","merchant__clothing","0.00","365.99","2022-08-04 16:40:00.000","2022-08-04 16:40:00.000","7M+"
"w2M6wfbth1BPC5fbZGJv6FG2vpk6Cmt3","6220","8","255","273.99","3.00","merchant__bigboxretailer","0.00","139.99","2022-04-13 10:57:00.000","2022-04-13 10:57:00.000","7M+"
"3naeCzFL4OJzgSVkCFR3tzfR5trZ67PM","7081","89","347","549.99","4.00","merchant__bigboxretailer","0.00","492.99","2021-12-03 17:23:00.000","2021-12-03 17:23:00.000","1-3M"
"YLtcFH7jQeJYtQDMr6z3axSPiOdv80u6","4096","49","69","321.99","9.00","merchant__clothing","0.00","202.99","2021-05-29 22:00:00.000","2021-05-29 22:00:00.000","7M+"
"W2HJaNMBi3leKASkyfcP229s5WW8fZtT","6576","26","289","279.99","3.00","merchant__clothing","0.00","142.99","2022-02-12 11:02:00.000","2022-02-12 11:02:00.000","7M+"
"jS9RzY8HamDXePq7lLHdLz60nHiNGgf3","6983","7","335","660.99","1.00","merchant__clothing","0.00","348.99","2021-08-12 09:09:00.000","2021-08-12 09:09:00.000","1-3M"
"hdfaSjRCb5Rbs9XqIZkt9QMW8xmygRFn","6245","48","257","465.99","3.00","merchant__clothing","0.00","365.99","2022-05-17 10:19:00.000","2022-05-17 10:19:00.000","7M+"
"JTZdc4U4YmN9LaaMQVkL661zEaD4XbnP","6436","83","276","456.99","5.00","merchant__bigboxretailer","0.00","413.99","2021-10-10 17:10:00.000","2021-10-10 17:10:00.000","7M+"
"BrzQsxjubVNsZDkNCzYBbeo4eUYYfBtT","213","5","103","167.99","1.00","merchant__bigboxretailer","0.00","85.99","2022-06-29 13:38:00.000","2022-06-29 13:38:00.000","1-3M"
"VeJHvA0hg8KhhAPk1ad3dpOObOQN3BBP","6125","93","247","101.99","5.00","merchant__clothing","0.00","41.99","2021-07-06 21:17:00.000","2021-07-06 21:17:00.000","4-6M"
"yLJq8dMZ4F1J0TOspyYEYVnGtuKBbOaC","3648","24","5","364.99","2.00","merchant__clothing","0.00","184.99","2022-04-25 19:42:00.000","2022-04-25 19:42:00.000","1-3M"
"eT9orvG7ePXhoy7hG3HOanV0kxPatefB","5425","34","190","254.99","6.00","merchant__clothing","0.00","135.99","2021-01-10 18:12:00.000","2021-01-10 18:12:00.000","4-6M"
"Kg0rOY3G3M1L6YG7miKMIyW0PlLFFxTH","662","27","10","267.99","8.00","merchant__bigboxretailer","0.00","136.99","2022-04-11 16:39:00.000","2022-04-11 16:39:00.000","1-3M"
"jUoiStwQWCDEBPx6oPjWDy4WaySUxWE3","4332","22","104","171.99","8.00","merchant__clothing","0.00","87.99","2022-02-24 12:33:00.000","2022-02-24 12:33:00.000","7M+"
"ZDzmLK09vb0Tr0F7BgD6O0K4cihQsJld","3992","56","97","561.99","10.00","merchant__bigboxretailer","0.00","302.99","2022-07-09 09:33:00.000","2022-07-09 09:33:00.000","1-3M"
"cQTKlBsrxvlmTDiJWDdxczlBlBynE4oU","5424","25","190","199.99","7.00","merchant__clothing","0.00","106.99","2020-12-04 23:15:00.000","2020-12-04 23:15:00.000","4-6M"
"hpkQA2Zo3tlZqxKxCXA6RVH7tfXtOl9I","279","13","29","110.99","1.00","merchant__clothing","0.00","57.99","2022-08-15 07:49:00.000","2022-08-15 07:49:00.000","1-3M"
"igAVbuDaSg3Hsi80b2NvNPrUG3ROQ5ZB","6533","35","285","83.99","2.00","merchant__bigboxretailer","0.00","43.99","2021-12-23 12:39:00.000","2021-12-23 12:39:00.000","7M+"
"7bMAdn6YGnv6HurYVEEdK067hWNBz9Uq","4583","43","95","313.99","9.00","merchant__clothing","0.00","252.99","2022-01-26 20:34:00.000","2022-01-26 20:34:00.000","1-3M"
"M78srpwI3egAwJOyOpYYvlXJK5V8J3j0","4059","54","88","229.99","3.00","merchant__bigboxretailer","0.00","135.99","2021-09-07 18:23:00.000","2021-09-07 18:23:00.000","7M+"
"wJIbni5yUFp1tkTZUYhciGHF5ztlqW9M","6776","2","311","77.99","7.00","merchant__bigboxretailer","0.00","42.99","2021-06-18 21:31:00.000","2021-06-18 21:31:00.000","1-3M"
"D8r4EkemlpLWrl1WcukVjEDj0wFjEkxB","4433","45","58","560.99","6.00","merchant__clothing","0.00","365.99","2021-11-06 21:50:00.000","2021-11-06 21:50:00.000","4-6M"
"D3LlxwyWlBoHie6oPGutPob9j4XS7gQ5","5312","22","182","171.99","5.00","merchant__clothing","0.00","87.99","2022-01-22 16:28:00.000","2022-01-22 16:28:00.000","7M+"
"oWPzFSPnBzH7VFu0f8CcoYBj9xduZjQu","1942","35","57","83.99","4.00","merchant__bigboxretailer","0.00","43.99","2022-03-29 14:49:00.000","2022-03-29 14:49:00.000","1-3M"
"gdmW0jyl6km1oDjuf9MytqmprY134mf9","5435","41","190","279.99","4.00","merchant__bigboxretailer","0.00","206.99","2022-06-23 07:35:00.000","2022-06-23 07:35:00.000","7M+"
"OrFwjbULZJowh7fTgq2p4K45reFm8e0H","6141","1","248","128.99","2.00","merchant__clothing","0.00","66.99","2022-01-21 21:09:00.000","2022-01-21 21:09:00.000","7M+"
"kEAnYfyd6TMjKODDMr3fiwWaxw9Kuwd5","6418","41","274","279.99","1.00","merchant__bigboxretailer","0.00","206.99","2022-04-30 20:10:00.000","2022-04-30 20:10:00.000","7M+"
"0kvCwfP3pVMEW5KuJBVgxW48EHTOeFqK","6713","62","304","258.99","2.00","merchant__bigboxretailer","0.00","183.99","2022-07-09 14:09:00.000","2022-07-09 14:09:00.000","7M+"
"MoyJrwMq4yFFH2Vhoft9cFoMxdQ8CC2Y","7602","91","444","200.99","2.00","merchant__clothing","0.00","28.99","2022-06-10 19:18:00.000","2022-06-10 19:18:00.000","1-3M"
